timestamp,pixel_x,pixel_y,world_x_m,world_y_m,elapsed_time
1783179881.8835492,1300,481,1.052333439550213,-0.1864359366702611,24.45284152030945
1783179881.9452033,1300,483,1.051144304495276,-0.1828896700960556,24.514495611190796
1783179882.0070565,1300,483,1.051258922001069,-0.18188094866361423,24.576348781585693
1783179882.079427,1300,483,1.0522088568700223,-0.18070691852518692,24.648719310760498
1783179882.1429865,1300,486,1.0517131930167303,-0.17434110024424826,24.712278842926025
1783179882.2079012,1300,487,1.0520961200554597,-0.17109186564111467,24.777193546295166
1783179882.269938,1301,488,1.0539726262760525,-0.1680863532988923,24.83923029899597
1783179882.3428686,1300,489,1.0530195229132506,-0.16601543353697165,24.912160873413086
1783179882.4217372,1300,489,1.0522772240864242,-0.1641549008521904,24.991029500961304
1783179882.4882212,1301,490,1.055252643891578,-0.16100169451832813,25.05751347541809
1783179882.5565789,1301,492,1.0548606635645066,-0.1555284976118577,25.125871181488037
1783179882.6192935,1301,493,1.0552616672242923,-0.15236970382505838,25.18858575820923
1783179882.686448,1301,494,1.0553781373100906,-0.14988510192027954,25.25574040412903
1783179882.7598066,1301,496,1.0551398550137605,-0.14633581998289497,25.32909893989563
1783179882.834215,1301,496,1.0543780573864152,-0.1439767179222024,25.403507232666016
1783179882.9024897,1301,497,1.0559664243268152,-0.14175533497515735,25.471781969070435
1783179882.9786296,1301,499,1.0548436131510273,-0.13825945907484818,25.547921895980835
1783179883.0582163,1301,499,1.0546067423205647,-0.1359681731998552,25.627508640289307
1783179883.1339967,1301,501,1.0546847337227059,-0.13203985247553193,25.703289031982422
1783179883.205209,1301,502,1.054678226600473,-0.1296860225640255,25.77450132369995
1783179883.2778668,1301,503,1.0564699009521783,-0.12576932928164175,25.847159147262573
1783179883.3562727,1302,504,1.0571021680976849,-0.1224223206774768,25.925565004348755
1783179883.431791,1301,505,1.0566420324288217,-0.12040564277807837,26.001083374023438
1783179883.4971368,1301,507,1.0544625377118666,-0.11488009442117715,26.066429138183594
1783179883.5616822,1300,508,1.0533269766366269,-0.1123184219018137,26.130974531173706
1783179883.62302,1301,509,1.0538438504122172,-0.11012273073527788,26.192312240600586
1783179883.7000992,1300,509,1.0532754971760554,-0.10789587254490313,26.269391536712646
1783179883.7722244,1301,511,1.0545375433031297,-0.10229242237663438,26.341516733169556
1783179883.8380837,1301,512,1.0547953024920635,-0.09994488791561024,26.407376050949097
1783179883.904038,1301,514,1.0549940414749315,-0.09637694943999997,26.47333025932312
1783179883.9756153,1301,515,1.0544293513828704,-0.093389152747266,26.544907569885254
1783179884.0474923,1301,515,1.0560095464965757,-0.09145549929395543,26.61678457260132
1783179884.12007,1301,516,1.0550726997631625,-0.08893309195350747,26.689362287521362
1783179884.194265,1301,517,1.0554020734502856,-0.08658240344779837,26.763557195663452
1783179884.2714643,1301,520,1.0550281726251538,-0.07975268489954557,26.84075665473938
